A33_001,A33_002,A33_003,A33_004,A33_005,A33_006,A33_007,A33_008,phenomenon_type_ja,zone_type_ja,prefecture_ja,special_warning_status,properties_json,wkt
1,2,45,Ⅰ-1-1458,妙見第1,延岡市妙見町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-1458"", ""A33_005"": ""妙見第1"", ""A33_006"": ""延岡市妙見町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.689507 32.50799, 131.689684 32.507888, 131.689743 32.507732, 131.689846 32.507629, 131.689782 32.507543, 131.689683 32.507411, 131.689653 32.507383, 131.68948 32.507247, 131.689382 32.507374, 131.689335 32.507414, 131.6893 32.507538, 131.689236 32.507957, 131.689135 32.50793, 131.689084 32.507925, 131.689078 32.507926, 131.689027 32.507903, 131.689029 32.507881, 131.689033 32.507872, 131.689089 32.507766, 131.68912 32.507666, 131.689091 32.50753, 131.689009 32.507413, 131.68901 32.507396, 131.688752 32.50677, 131.68864 32.506586, 131.688284 32.506922, 131.688196 32.507123, 131.688141 32.507175, 131.688112 32.50719, 131.688105 32.507182, 131.688092 32.507176, 131.688041 32.50714, 131.688051 32.50706, 131.688085 32.506962, 131.68804 32.506891, 131.688033 32.50688, 131.688013 32.506817, 131.688006 32.506796, 131.687959 32.506805, 131.687834 32.506828, 131.687731 32.506846, 131.687681 32.506851, 131.68764 32.506854, 131.687608 32.506856, 131.687592 32.506855, 131.687578 32.506854, 131.687463 32.506843, 131.6875 32.507036, 131.687547 32.507085, 131.687603 32.507118, 131.68769 32.507183, 131.687769 32.507246, 131.687819 32.507279, 131.687874 32.507418, 131.687921 32.507467, 131.688019 32.507552, 131.688258 32.507489, 131.688413 32.507408, 131.688536 32.50732, 131.688521 32.50724, 131.688707 32.50733, 131.688648 32.507401, 131.688645 32.507498, 131.688812 32.507632, 131.688931 32.507674, 131.68885 32.507723, 131.68882 32.507817, 131.688794 32.507892, 131.688791 32.507982, 131.688936 32.508078, 131.688995 32.508096, 131.689156 32.508123, 131.689308 32.508065, 131.689507 32.50799))"
1,2,45,Ⅰ-1-1460,妙見第3,延岡市妙見町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-1460"", ""A33_005"": ""妙見第3"", ""A33_006"": ""延岡市妙見町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.690901 32.506544, 131.690845 32.506367, 131.690883 32.506171, 131.690875 32.506153, 131.690787 32.505988, 131.690703 32.505842, 131.690666 32.505748, 131.690623 32.505684, 131.690476 32.505574, 131.690362 32.50551, 131.690357 32.505515, 131.690288 32.505595, 131.690175 32.505726, 131.690099 32.505824, 131.69004 32.505912, 131.690017 32.505948, 131.690084 32.505995, 131.69015 32.50605, 131.690174 32.506052, 131.690223 32.506084, 131.690315 32.506142, 131.690331 32.506262, 131.690325 32.506272, 131.690309 32.506282, 131.690376 32.506332, 131.690351 32.506363, 131.690345 32.506363, 131.690297 32.506391, 131.690252 32.506414, 131.690194 32.506385, 131.690203 32.506499, 131.690207 32.506612, 131.690203 32.506685, 131.690198 32.506787, 131.690449 32.506829, 131.690575 32.50679, 131.690741 32.506718, 131.69084 32.506633, 131.690901 32.506544))"
1,2,45,Ⅰ-1-1474,櫛津第3,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-1474"", ""A33_005"": ""櫛津第3"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.677282 32.505382, 131.677186 32.505291, 131.677021 32.505205, 131.676999 32.505207, 131.676974 32.505187, 131.676941 32.505117, 131.67694 32.505079, 131.67698 32.504992, 131.677042 32.504885, 131.677068 32.504877, 131.677082 32.504818, 131.677093 32.50477, 131.677097 32.504753, 131.676988 32.504801, 131.67687 32.504914, 131.676763 32.505017, 131.676749 32.505119, 131.676809 32.505279, 131.676946 32.505366, 131.676968 32.505346, 131.677064 32.505412, 131.677141 32.505489, 131.677327 32.505592, 131.677467 32.505713, 131.677472 32.505658, 131.677474 32.505634, 131.677389 32.505556, 131.677282 32.505382))"
1,2,45,Ⅰ-1-1474,櫛津第3,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-1474"", ""A33_005"": ""櫛津第3"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.677334 32.505059, 131.677299 32.505022, 131.677233 32.505054, 131.677177 32.505081, 131.677211 32.505127, 131.677267 32.505096, 131.677305 32.505075, 131.677334 32.505059))"
1,2,45,Ⅰ-1-1475,櫛津第4,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-1475"", ""A33_005"": ""櫛津第4"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.675974 32.503377, 131.675977 32.503251, 131.675916 32.503256, 131.675892 32.503259, 131.67587 32.503364, 131.675802 32.503408, 131.675808 32.503412, 131.675821 32.503421, 131.675836 32.503429, 131.675846 32.503433, 131.675864 32.503439, 131.675928 32.50346, 131.675942 32.503464, 131.675974 32.503377))"
1,2,45,Ⅰ-1-1475,櫛津第4,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-1475"", ""A33_005"": ""櫛津第4"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.67571 32.503611, 131.675687 32.503595, 131.675513 32.503623, 131.675509 32.503686, 131.675609 32.503787, 131.675657 32.503811, 131.675693 32.503943, 131.675757 32.503998, 131.675783 32.503992, 131.675762 32.503921, 131.675777 32.503767, 131.675722 32.503726, 131.67565 32.50371, 131.675648 32.503681, 131.675756 32.503644, 131.675752 32.503641, 131.67571 32.503611))"
1,2,45,Ⅰ-1-3556,櫛津第5,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-3556"", ""A33_005"": ""櫛津第5"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.679767 32.505086, 131.67981 32.505025, 131.679925 32.505033, 131.679937 32.505029, 131.680021 32.505029, 131.680155 32.505032, 131.68028 32.504981, 131.680346 32.504895, 131.680408 32.504738, 131.680451 32.504626, 131.680364 32.504538, 131.680374 32.504475, 131.680508 32.504331, 131.680416 32.504268, 131.680355 32.504058, 131.68027 32.504109, 131.680137 32.50419, 131.680135 32.504191, 131.680201 32.504305, 131.680237 32.50436, 131.68015 32.504436, 131.680139 32.504534, 131.680198 32.504643, 131.680194 32.504701, 131.680151 32.504765, 131.680118 32.504798, 131.680115 32.504801, 131.680037 32.504807, 131.679948 32.504749, 131.679756 32.504771, 131.679746 32.504945, 131.679696 32.505002, 131.679519 32.505057, 131.679456 32.505074, 131.679371 32.505062, 131.679325 32.505015, 131.679451 32.504927, 131.679453 32.504926, 131.679473 32.504916, 131.679493 32.504897, 131.679471 32.504738, 131.679527 32.50456, 131.679514 32.504396, 131.679302 32.504454, 131.679249 32.504461, 131.679139 32.504477, 131.679166 32.504636, 131.679226 32.504756, 131.679317 32.504957, 131.679288 32.505031, 131.679333 32.505097, 131.679443 32.505143, 131.67956 32.505157, 131.679767 32.505086))"
1,2,45,Ⅰ-1-3624,櫛津第6,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-3624"", ""A33_005"": ""櫛津第6"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.674151 32.504523, 131.673942 32.504395, 131.673748 32.504293, 131.67358 32.504247, 131.673312 32.504202, 131.673202 32.50422, 131.673093 32.504197, 131.672967 32.50421, 131.672797 32.504204, 131.67265 32.504168, 131.672548 32.504025, 131.672302 32.504027, 131.672148 32.503944, 131.671964 32.503835, 131.671759 32.503757, 131.671489 32.503569, 131.671433 32.5036, 131.671334 32.503465, 131.671116 32.503221, 131.67079 32.503312, 131.670618 32.503368, 131.67057 32.503353, 131.670568 32.503354, 131.670512 32.50338, 131.670475 32.503397, 131.670445 32.503416, 131.670386 32.503464, 131.670311 32.503526, 131.670563 32.503657, 131.670739 32.503677, 131.670896 32.503727, 131.671066 32.50379, 131.671222 32.503893, 131.671415 32.503934, 131.671632 32.504007, 131.671819 32.504084, 131.672 32.504161, 131.672179 32.504272, 131.672391 32.504321, 131.672514 32.504415, 131.672748 32.504449, 131.672966 32.504463, 131.673094 32.504421, 131.673187 32.504459, 131.673358 32.504412, 131.67355 32.50445, 131.673699 32.504462, 131.673896 32.504514, 131.674138 32.504563, 131.674151 32.504523))"
1,2,45,Ⅰ-1-3640,櫛津第7,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-3640"", ""A33_005"": ""櫛津第7"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.67227 32.50277, 131.672301 32.502765, 131.672494 32.502784, 131.67271 32.502807, 131.672916 32.502815, 131.673119 32.502849, 131.67334 32.502864, 131.673558 32.502876, 131.673828 32.502874, 131.673942 32.502664, 131.673964 32.502604, 131.673984 32.502552, 131.673981 32.502456, 131.674023 32.502484, 131.674194 32.502555, 131.674289 32.502486, 131.674396 32.502378, 131.674484 32.502231, 131.674489 32.502089, 131.674373 32.501897, 131.674327 32.501764, 131.674275 32.501761, 131.674108 32.501696, 131.674115 32.501581, 131.674094 32.501528, 131.674001 32.501558, 131.673938 32.501579, 131.673845 32.501614, 131.673785 32.501671, 131.673816 32.501704, 131.673903 32.501806, 131.674072 32.501875, 131.674035 32.501912, 131.674247 32.50197, 131.674265 32.502113, 131.67429 32.50223, 131.674287 32.502306, 131.674184 32.502394, 131.674161 32.502395, 131.674089 32.502328, 131.67389 32.502329, 131.673602 32.50241, 131.673599 32.502467, 131.673579 32.502479, 131.673571 32.502494, 131.673538 32.502492, 131.673339 32.502403, 131.673187 32.502511, 131.672975 32.50255, 131.672736 32.50248, 131.67255 32.502462, 131.672405 32.502424, 131.671932 32.502529, 131.671744 32.502738, 131.671712 32.502992, 131.671696 32.503056, 131.671649 32.503138, 131.671633 32.503152, 131.671637 32.503372, 131.671555 32.503536, 131.671607 32.503585, 131.671661 32.503636, 131.671796 32.503502, 131.671932 32.503465, 131.671995 32.503396, 131.672117 32.50322, 131.672179 32.503015, 131.672186 32.502862, 131.67227 32.50277))"
1,2,45,Ⅰ-1-3643,妙見第4,延岡市妙見町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-1-3643"", ""A33_005"": ""妙見第4"", ""A33_006"": ""延岡市妙見町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.690271 32.506963, 131.690224 32.506798, 131.69011 32.506821, 131.690004 32.506843, 131.689908 32.506853, 131.689755 32.506856, 131.68973 32.506854, 131.689724 32.506906, 131.689719 32.506911, 131.689652 32.506962, 131.690032 32.5072, 131.690082 32.507274, 131.690145 32.507358, 131.690182 32.507464, 131.690192 32.507462, 131.690223 32.50746, 131.690294 32.507456, 131.690247 32.507319, 131.690152 32.507236, 131.690134 32.507179, 131.690168 32.507169, 131.690247 32.507076, 131.690271 32.506963))"
1,2,45,Ⅰ-2-0242,櫛津第10,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-2-0242"", ""A33_005"": ""櫛津第10"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.676332 32.502533, 131.676473 32.502432, 131.676467 32.502394, 131.676441 32.502227, 131.676368 32.502253, 131.676323 32.502269, 131.676304 32.502275, 131.676272 32.50231, 131.676253 32.50232, 131.676157 32.502354, 131.67615 32.502478, 131.676032 32.502449, 131.675966 32.502422, 131.675923 32.502368, 131.675831 32.502284, 131.67579 32.502302, 131.675736 32.502325, 131.675725 32.50233, 131.675839 32.502466, 131.675927 32.50258, 131.676022 32.50259, 131.676156 32.502604, 131.676332 32.502533))"
1,2,45,Ⅰ-2-0242-新①,櫛津第10-新①,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-2-0242-新①"", ""A33_005"": ""櫛津第10-新①"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.675848 32.502322, 131.675837 32.502307, 131.675819 32.502309, 131.675766 32.502314, 131.675684 32.502321, 131.675709 32.502449, 131.675811 32.502537, 131.675831 32.502571, 131.675842 32.502667, 131.67588 32.502707, 131.675887 32.502735, 131.6759 32.502736, 131.675957 32.50274, 131.67595 32.502695, 131.676012 32.502636, 131.675962 32.502522, 131.675939 32.502477, 131.675835 32.50241, 131.675848 32.502322))"
1,2,45,Ⅰ-2-0242-新②,櫛津第10-新②,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-2-0242-新②"", ""A33_005"": ""櫛津第10-新②"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.675389 32.502211, 131.675436 32.50221, 131.675662 32.502194, 131.675612 32.502155, 131.675578 32.502128, 131.675464 32.502087, 131.675414 32.502037, 131.675414 32.502036, 131.675288 32.502048, 131.675194 32.502079, 131.675146 32.502095, 131.675077 32.502077, 131.675096 32.501949, 131.674963 32.501877, 131.674886 32.501861, 131.674791 32.501923, 131.674743 32.501954, 131.674722 32.501968, 131.674933 32.502015, 131.674974 32.50205, 131.674954 32.502146, 131.675104 32.502177, 131.67518 32.502192, 131.675262 32.502209, 131.675386 32.502222, 131.675389 32.502211))"
1,2,45,Ⅰ-2-0243,櫛津第11,延岡市櫛津町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-2-0243"", ""A33_005"": ""櫛津第11"", ""A33_006"": ""延岡市櫛津町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.677387 32.502464, 131.677288 32.502276, 131.677113 32.502129, 131.676795 32.50208, 131.676761 32.502065, 131.676743 32.50207, 131.676716 32.502049, 131.67654 32.502112, 131.676468 32.502178, 131.67642 32.502222, 131.676405 32.502236, 131.676494 32.502328, 131.676613 32.502416, 131.676811 32.502423, 131.676929 32.502395, 131.677047 32.502295, 131.677029 32.502341, 131.677041 32.502476, 131.677031 32.502664, 131.677035 32.502692, 131.677075 32.502879, 131.677144 32.50309, 131.677217 32.503032, 131.677318 32.502951, 131.677459 32.502851, 131.677472 32.502753, 131.677411 32.502657, 131.677411 32.502646, 131.677387 32.502464))"
1,2,45,Ⅰ-2-0244,妙見第5,延岡市妙見町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-2-0244"", ""A33_005"": ""妙見第5"", ""A33_006"": ""延岡市妙見町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.686507 32.505208, 131.686791 32.504896, 131.686479 32.504932, 131.686353 32.504958, 131.686228 32.504993, 131.686136 32.505026, 131.686024 32.505065, 131.686027 32.505233, 131.686011 32.505322, 131.686053 32.505498, 131.68622 32.505658, 131.686384 32.505729, 131.686419 32.505639, 131.686447 32.505566, 131.686489 32.505428, 131.686527 32.505347, 131.686559 32.505304, 131.686533 32.505282, 131.686524 32.505271, 131.686523 32.505261, 131.686507 32.505208))"
1,2,45,Ⅰ-2-0249,妙見第6,延岡市妙見町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-2-0249"", ""A33_005"": ""妙見第6"", ""A33_006"": ""延岡市妙見町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.686667 32.506328, 131.686666 32.506228, 131.686566 32.506239, 131.686463 32.506188, 131.686452 32.506158, 131.686446 32.506112, 131.686426 32.506045, 131.686433 32.505952, 131.686459 32.505944, 131.686439 32.505931, 131.686407 32.505893, 131.6864 32.505881, 131.686392 32.505849, 131.686374 32.505775, 131.686205 32.505872, 131.686176 32.506033, 131.686175 32.506125, 131.686206 32.506251, 131.686311 32.506282, 131.68654 32.50632, 131.686669 32.50641, 131.686667 32.506328))"
1,2,45,Ⅱ-1-7452,高野第11,延岡市小峰町,2016-08-29,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅱ-1-7452"", ""A33_005"": ""高野第11"", ""A33_006"": ""延岡市小峰町"", ""A33_007"": ""2016-08-29"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.616062 32.579166, 131.616088 32.579035, 131.616036 32.579064, 131.615999 32.579085, 131.615962 32.579183, 131.615938 32.579232, 131.615904 32.579296, 131.615876 32.579403, 131.615835 32.579455, 131.615944 32.579483, 131.615959 32.579486, 131.616036 32.579506, 131.616059 32.579431, 131.61606 32.579282, 131.616051 32.579221, 131.616062 32.579166))"
1,2,45,Ⅰ-2-0249-新①,妙見第6-新①,延岡市妙見町,9999-01-01,0,急傾斜地の崩壊,土砂災害特別警戒区域,宮崎県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 2, ""A33_003"": ""45"", ""A33_004"": ""Ⅰ-2-0249-新①"", ""A33_005"": ""妙見第6-新①"", ""A33_006"": ""延岡市妙見町"", ""A33_007"": ""9999-01-01"", ""A33_008"": 0, ""layer"": ""A33-24_45Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_45Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""宮崎県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.684051 32.507076, 131.684152 32.506917, 131.684191 32.506815, 131.684318 32.506784, 131.684455 32.506813, 131.684605 32.506837, 131.684801 32.506847, 131.684903 32.506822, 131.684943 32.506705, 131.685124 32.506675, 131.68525 32.506493, 131.685374 32.506459, 131.685504 32.506475, 131.685679 32.506464, 131.685787 32.506454, 131.685805 32.506447, 131.68582 32.506566, 131.685882 32.506561, 131.685902 32.506559, 131.685888 32.506406, 131.685775 32.506337, 131.685671 32.506357, 131.685506 32.506368, 131.685363 32.506351, 131.685145 32.506391, 131.685107 32.506605, 131.68492 32.506534, 131.684636 32.50655, 131.684662 32.506621, 131.68463 32.506642, 131.684485 32.506632, 131.684304 32.506644, 131.683994 32.50665, 131.683969 32.506833, 131.683983 32.506962, 131.683892 32.506969, 131.68386 32.506934, 131.683832 32.506804, 131.683803 32.506794, 131.683789 32.506818, 131.683737 32.506864, 131.683701 32.506878, 131.683617 32.506913, 131.683609 32.506916, 131.68369 32.506983, 131.683803 32.507043, 131.683872 32.507048, 131.684051 32.507076))"
